Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
24.642,25.854,22.645,21.029,21.377,23.435,20.773,20.249,19.269,17.89,16.583,19.409,16.445,16.919,15.409,17.252,19.078,21.126,18.898,23.297,18.593,18.099,18.418,17.841,22.934,27.231,22.223,27.772,19.872,21.048,18.245,19.117,23.414,28.81,24.689,31.337,22.467,23.949,19.559,21.515,32.126,34.681,32.515,37.911,30.235,30.133,27.096,28.637,34.175,36.735,34.557,39.847,32.119,31.902,28.692,30.342,22.5,17.397,19.419,22.305,24.468,31.667,33.546,23.632,19.006,21.244,26.009,27.476,34.781,37.401,Crunch
24.687,25.481,22.197,20.652,21.052,23.187,20.53,19.957,19.91,18.708,16.912,19.428,16.56,17.112,15.422,17.257,19.117,21.26,18.995,23.181,18.685,18.205,18.443,17.883,23.045,27.229,22.331,27.815,19.965,21.072,18.25,19.156,23.598,28.862,24.893,31.579,22.658,24.028,19.725,21.734,32.133,34.66,32.52,37.948,30.203,30.093,27.038,28.578,34.227,36.828,34.675,39.981,32.264,32.042,28.894,30.518,22.218,17.664,19.471,22.358,24.635,31.647,33.679,23.66,19.553,21.097,25.968,27.626,34.74,37.442,Crunch
25.196,25.36,22.225,20.654,21.195,23.179,20.491,19.758,20.016,18.774,17.178,19.682,16.779,17.298,15.493,17.399,19.129,21.456,19.067,22.975,18.84,18.402,18.584,17.917,23.044,27.21,22.342,27.858,19.968,21.035,18.162,19.204,23.542,28.917,24.879,31.566,22.638,24.092,19.67,21.697,32.1,34.628,32.521,37.995,30.231,30.118,27.098,28.622,34.256,36.948,34.699,39.897,32.298,32.169,28.955,30.513,22.257,17.827,19.546,22.353,24.625,31.664,33.717,23.849,19.718,20.928,25.936,27.64,34.77,37.488,Crunch
25.467,25.316,22.328,20.799,21.296,23.183,20.552,19.658,19.987,18.815,17.264,19.622,17.084,17.566,15.956,17.492,19.195,21.782,19.181,22.889,18.994,18.597,18.705,17.964,23.028,27.231,22.336,27.857,19.977,21.048,18.132,19.223,23.475,28.971,24.853,31.543,22.629,24.154,19.628,21.64,31.958,34.583,32.41,37.852,30.157,30.07,27.058,28.567,34.112,36.958,34.601,39.814,32.208,32.141,28.848,30.438,22.325,17.973,19.663,22.354,24.612,31.582,33.64,23.932,19.847,20.912,25.926,27.667,34.662,37.405,Crunch
25.495,25.251,22.319,20.837,21.242,23.151,20.577,19.636,20.075,18.907,17.306,19.581,17.115,17.67,15.94,17.411,19.354,22.384,19.373,22.882,19.154,18.866,18.794,17.979,23.017,27.264,22.324,27.787,20.016,21.097,18.193,19.2,23.4,29.021,24.813,31.466,22.596,24.195,19.546,21.526,31.901,34.586,32.322,37.663,30.079,30.046,27.01,28.46,34.077,36.923,34.604,39.996,32.206,32.123,28.829,30.47,22.314,18.001,19.848,22.362,24.57,31.508,33.653,23.908,19.899,21.122,25.901,27.631,34.591,37.564,Crunch
25.5,25.244,22.306,20.845,21.222,23.15,20.578,19.659,20.361,19.844,17.924,19.803,17.955,18.517,16.635,17.707,19.312,22.56,19.296,22.829,19.065,18.898,18.709,17.833,23.025,27.355,22.339,27.706,20.131,21.215,18.344,19.192,23.347,29.08,24.782,31.397,22.57,24.226,19.485,21.449,31.895,34.713,32.302,37.553,30.055,30.114,26.989,28.386,34.066,37.187,34.622,39.989,32.236,32.299,28.856,30.475,22.313,18.593,19.813,22.413,24.542,31.501,33.716,23.938,20.158,21.205,25.908,27.641,34.677,37.861,Crunch
25.466,25.223,22.286,20.996,21.199,23.138,20.552,19.824,20.418,20.09,18.083,19.935,18.251,18.761,16.96,17.891,19.154,22.523,19.139,22.794,18.916,18.83,18.573,17.731,23.022,27.485,22.342,27.591,20.249,21.421,18.511,19.122,23.328,29.164,24.778,31.376,22.57,24.26,19.465,21.439,31.952,35.131,32.423,37.685,30.198,30.388,27.117,28.506,34.114,37.35,34.672,39.985,32.294,32.444,28.927,30.509,22.336,18.799,19.708,22.468,24.548,31.675,33.787,24.003,20.284,21.191,25.923,27.679,35.094,37.983,Crunch
25.411,25.123,22.27,21.428,21.15,23.1,20.506,19.996,20.472,20.338,18.215,20.039,18.487,18.981,17.1,18.06,18.775,22.435,18.804,22.624,18.63,18.797,18.314,17.446,23.128,27.663,22.546,27.614,20.582,21.852,18.889,19.27,23.255,29.276,24.753,31.348,22.552,24.318,19.423,21.381,31.922,35.286,32.579,37.975,30.384,30.62,27.254,28.677,34.434,38.334,35.045,40.026,32.681,33.285,29.271,30.677,22.373,18.962,19.478,22.693,24.538,31.837,34.219,24.026,20.411,21.211,26.029,27.724,35.336,38.707,Crunch
25.356,24.907,22.141,21.581,20.849,22.942,20.183,19.556,20.633,20.306,18.351,20.166,18.701,19.029,17.373,18.361,18.686,22.479,18.768,22.567,18.538,19.059,18.197,17.308,23.045,27.568,22.452,27.582,20.534,21.957,18.939,19.193,22.994,29.34,24.634,31.272,22.437,24.313,19.141,21.191,30.902,34.677,31.866,37.67,29.656,30.04,26.342,27.975,33.609,37.876,34.311,39.453,31.965,32.799,28.537,29.989,22.189,19.115,19.45,22.659,24.415,31.141,33.567,23.933,20.505,21.21,26.044,27.771,34.926,38.236,Crunch
25.221,24.346,21.663,21.266,20.249,22.445,19.825,18.779,20.908,20.884,18.684,19.975,18.78,19.34,17.291,18.263,18.748,22.886,18.91,22.117,18.543,19.536,18.103,17.001,23.002,27.307,22.367,27.562,20.424,21.808,18.921,19.194,23.01,29.461,24.681,31.223,22.456,24.356,19.029,21.131,30.061,34.116,31.243,37.376,28.985,29.286,25.465,27.361,33.632,38.252,34.41,39.341,32.116,33.041,28.687,30.047,21.724,19.266,19.481,22.573,24.419,30.487,33.691,23.697,20.697,21.124,26.017,27.848,34.431,38.252,Crunch
25.205,24.107,21.36,21.151,19.888,22.225,19.68,18.508,21.021,21.117,18.814,19.953,19.026,19.572,17.613,18.584,19.164,24.133,19.494,21.596,18.881,20.612,18.196,16.773,23.071,26.9,22.409,27.433,20.36,21.444,18.83,19.219,23.129,29.467,24.846,31.151,22.573,24.424,19.019,21.066,30.021,33.986,31.273,37.328,29.03,29.014,25.528,27.401,33.332,38.228,34.12,39.041,31.805,32.832,28.361,29.624,21.516,19.463,19.856,22.458,24.459,30.448,33.418,23.663,20.76,21.535,25.749,27.802,34.036,38.266,Crunch
25.354,24.115,21.398,21.379,19.881,22.204,19.66,18.505,21.374,21.417,19.239,20.481,19.182,19.724,17.61,18.638,19.383,24.952,19.789,21.307,19.08,21.387,18.248,16.654,23.397,26.747,22.76,27.482,20.627,21.382,19.01,19.482,23.361,29.281,25.094,31.074,22.82,24.54,19.245,21.074,30.022,34.254,31.292,36.991,29.062,29.131,25.575,27.206,33.392,38.66,34.212,38.877,31.909,33.046,28.433,29.587,21.562,19.708,20.1,22.611,24.561,30.441,33.514,23.768,21.126,21.965,25.434,27.511,33.856,38.388,Crunch
25.416,24.047,21.407,21.363,19.845,21.998,19.62,18.424,21.324,21.229,18.969,20.434,18.908,19.392,17.452,18.352,19.354,25.484,19.795,21.482,19.016,21.935,18.068,16.512,23.863,26.876,23.298,27.605,21.148,21.708,19.396,19.813,23.705,29.223,25.404,31.224,23.124,24.641,19.578,21.331,29.513,33.965,30.822,36.511,28.579,28.826,25.117,26.609,33.362,38.858,34.234,38.828,31.929,33.169,28.421,29.523,21.515,19.508,20.206,22.963,24.779,29.993,33.54,23.602,21.299,22.509,25.175,27.294,33.52,38.502,Crunch
25.442,23.868,21.364,21.389,19.681,21.678,19.48,18.274,21.731,21.366,19.475,21.273,19.179,19.424,17.467,18.659,19.147,25.814,19.658,22.009,18.801,22.303,17.829,16.375,23.882,26.548,23.312,27.417,21.177,21.664,19.391,19.666,24.074,29.406,25.738,31.332,23.49,24.929,20.017,21.649,29.614,34.156,30.869,36.38,28.667,29.097,25.281,26.618,33.162,38.744,33.975,38.494,31.704,33.174,28.296,29.215,21.397,19.822,20.242,22.882,25.079,30.085,33.346,23.457,21.658,22.977,24.659,27.366,33.546,38.384,Crunch
25.48,23.822,21.325,21.462,19.474,21.506,19.268,18.225,21.863,21.578,19.638,21.312,19.249,19.55,17.427,18.588,18.814,26.092,19.532,22.386,18.601,22.595,17.635,16.219,23.735,26.256,23.166,27.085,21.026,21.548,19.193,19.319,23.903,29.088,25.526,31.17,23.327,24.628,19.999,21.592,30.054,35.09,31.339,36.421,29.209,30.016,25.831,26.896,33.203,39.029,33.959,38.237,31.713,33.426,28.332,29.104,21.32,19.901,20.234,22.666,24.904,30.607,33.375,23.59,21.762,23.254,24.163,27.055,34.165,38.564,Crunch
25.563,23.793,21.497,21.842,19.541,21.39,19.192,18.576,21.841,21.758,19.642,21.313,19.244,19.652,17.409,18.642,18.771,26.362,19.694,22.807,18.646,22.835,17.587,16.224,23.516,26.287,22.945,26.634,20.812,21.648,18.949,18.963,23.561,28.715,25.152,30.874,22.994,24.266,19.798,21.362,30.212,35.485,31.487,36.386,29.373,30.409,26.015,26.949,33.443,39.643,34.281,38.184,32.095,34.105,28.752,29.302,21.424,19.938,20.366,22.469,24.59,30.789,33.726,23.793,21.898,23.467,24.037,26.706,34.38,38.909,Crunch
25.688,23.842,21.884,22.459,19.833,21.275,19.039,18.89,21.71,21.924,19.742,21.254,19.327,19.805,17.481,18.701,19.286,26.69,20.181,23.198,19.026,23.09,17.772,16.537,23.408,26.8,22.915,26.404,20.805,22.139,18.892,18.814,23.106,28.304,24.63,30.388,22.501,23.831,19.408,20.93,30.184,35.766,31.504,36.196,29.436,30.809,26.132,26.886,33.649,40.426,34.599,37.833,32.533,35.066,29.252,29.421,21.614,19.993,20.723,22.522,24.137,30.864,34.097,23.791,21.907,23.744,24.37,26.345,34.619,39.458,Crunch
25.948,24.306,22.433,23.286,20.251,21.364,18.779,18.897,21.315,21.926,19.626,21.004,19.242,19.759,17.398,18.638,19.654,26.963,20.533,23.143,19.294,23.26,17.955,16.675,23.478,27.77,23.127,26.096,21.067,23.085,18.994,18.75,22.954,28.236,24.432,30.057,22.297,23.677,19.158,20.667,30.181,35.825,31.52,36.144,29.478,30.939,26.192,26.876,33.507,40.506,34.476,37.432,32.448,35.112,29.199,29.208,21.908,19.864,20.935,22.796,23.935,30.894,33.986,24.197,21.672,23.862,25.026,26.163,34.657,39.341,Crunch
25.921,24.712,22.8,23.798,20.637,21.593,18.794,18.912,21.119,21.975,19.408,20.97,18.954,19.507,17.151,18.387,19.887,27.108,20.728,23.38,19.358,23.286,17.861,16.531,23.61,28.553,23.294,25.419,21.273,23.826,19.044,18.602,22.859,28.4,24.261,29.574,22.141,23.706,18.867,20.313,30.088,35.79,31.396,35.932,29.396,30.895,26.154,26.813,33.4,40.441,34.389,37.431,32.368,35.072,29.138,29.141,22.146,19.684,21.017,22.953,23.765,30.808,33.922,24.554,21.783,24.079,25.488,26.069,34.58,39.277,Crunch
25.66,24.724,22.897,23.978,20.813,21.64,18.856,18.919,20.847,22.141,19.527,21.169,19.033,19.591,17.215,18.526,20.272,27.256,21.082,24.093,19.623,23.385,17.873,16.643,23.734,28.915,23.386,25.103,21.36,24.173,18.996,18.451,22.827,28.706,24.219,29.145,22.112,23.956,18.739,20.113,30.166,35.855,31.365,35.703,29.379,30.92,26.16,26.802,33.666,40.474,34.567,37.755,32.506,35.127,29.256,29.314,22.186,19.756,21.278,23.015,23.727,30.794,34.083,24.395,21.728,24.454,25.745,26.129,34.578,39.423,Crunch
25.507,24.706,23.004,24.35,21.021,21.599,19.115,18.97,20.97,22.765,19.821,21.706,19.171,20.028,17.077,18.487,20.881,27.418,21.591,24.991,20.052,23.555,18.075,17.062,23.677,28.942,23.314,25.215,21.289,24.199,18.841,18.347,23.101,29.476,24.498,28.945,22.455,24.828,19.011,20.143,30.461,35.947,31.686,36.228,29.737,31.147,26.55,27.34,34.327,40.59,35.119,38.725,33.02,35.362,29.796,30.037,22.284,20.003,21.703,22.978,24.057,31.137,34.622,24.285,21.969,24.916,25.924,26.565,34.82,39.952,Crunch
25.486,24.594,22.982,24.436,21.12,21.521,19.477,19.147,21.065,22.894,19.947,22.156,19.28,20.076,17.282,18.675,21.183,27.454,21.84,25.584,20.262,23.569,18.163,17.267,23.693,28.935,23.341,25.419,21.319,24.192,18.816,18.388,23.225,29.928,24.639,28.809,22.624,25.371,19.134,20.118,31.037,36.347,32.331,37.149,30.411,31.76,27.23,28.241,34.33,40.585,35.259,39.772,33.138,35.37,29.89,30.456,22.345,20.172,21.915,23.013,24.231,31.813,34.85,24.396,22.237,25.166,26.03,27.041,35.477,40.525,Crunch
25.209,24.177,22.802,24.469,21.04,21.392,19.658,19.271,21.052,22.959,20.005,22.433,19.361,20.132,17.104,18.728,21.502,27.637,22.271,26.159,20.628,23.701,18.394,17.685,23.477,28.905,23.199,25.389,21.196,24.135,18.653,18.237,23.212,30.227,24.648,28.504,22.614,25.696,19.039,19.847,30.982,36.666,32.289,37.088,30.4,32.081,27.173,28.111,34.43,40.609,35.461,40.365,33.35,35.465,30.11,30.871,22.252,20.222,22.247,22.899,24.223,31.849,35.083,24.496,22.261,25.385,26.0,27.217,35.866,40.763,Crunch
24.657,23.157,22.361,24.718,20.626,20.637,19.243,19.129,20.785,23.005,20.021,22.659,19.303,20.047,16.914,18.342,21.767,27.801,22.565,26.434,20.872,23.828,18.569,17.976,23.066,28.824,22.902,25.125,20.946,24.016,18.407,17.927,23.303,30.319,24.669,28.408,22.563,25.744,18.894,19.677,31.005,36.715,32.342,37.289,30.445,32.151,27.192,28.18,34.422,40.667,35.467,40.778,33.342,35.545,30.08,30.969,21.816,20.135,22.476,22.652,24.197,31.915,35.159,24.547,22.031,25.523,25.873,27.424,36.072,41.181,Crunch
24.784,22.304,22.317,25.685,20.515,19.753,18.663,19.092,20.315,22.896,19.735,22.625,19.119,19.864,16.552,18.25,21.794,27.93,22.583,26.397,20.869,23.904,18.573,17.946,23.071,28.804,23.085,25.951,21.183,23.98,18.601,18.47,23.394,30.383,24.66,28.163,22.487,25.741,18.673,19.406,31.025,36.611,32.439,37.881,30.571,32.117,27.271,28.525,34.559,40.615,35.715,41.617,33.593,35.522,30.285,31.558,21.639,19.919,22.499,22.893,24.114,32.055,35.433,25.004,21.897,25.58,26.038,27.513,36.261,41.524,Crunch
25.213,22.19,22.664,26.683,20.864,19.53,18.674,19.437,20.28,23.12,19.634,22.526,18.916,19.928,16.216,17.74,21.824,28.236,22.594,26.37,20.868,24.149,18.587,17.877,23.346,28.854,23.542,27.058,21.681,24.071,19.014,19.37,24.377,30.742,25.407,28.894,23.187,26.011,19.416,20.351,31.003,36.644,32.453,38.055,30.607,32.149,27.303,28.643,34.67,40.7,35.858,41.761,33.734,35.657,30.388,31.682,21.907,19.795,22.563,23.367,24.798,32.107,35.556,25.801,21.82,25.782,26.423,27.957,36.421,41.653,Crunch
25.316,22.17,23.081,27.349,21.433,19.678,19.638,20.338,19.793,23.333,19.659,22.713,19.05,20.201,16.364,17.821,21.831,28.48,22.577,26.606,20.859,24.387,18.605,17.869,23.481,28.974,23.733,27.442,21.923,24.237,19.294,19.804,25.135,31.2,26.124,29.449,23.945,26.499,20.24,21.287,31.078,36.87,32.555,37.995,30.706,32.344,27.376,28.688,34.541,40.698,35.703,41.671,33.586,35.643,30.217,31.543,22.375,19.867,22.652,23.611,25.485,32.201,35.45,26.054,21.599,26.11,26.671,28.423,36.575,41.695,Crunch
24.905,21.668,23.115,27.828,21.558,19.535,20.261,21.092,19.801,23.57,19.681,22.9,19.034,20.324,16.649,17.802,21.91,28.706,22.695,27.277,20.932,24.621,18.601,18.154,23.569,29.069,23.81,27.682,22.032,24.382,19.469,19.976,25.961,31.642,26.941,30.457,24.753,26.953,21.142,22.293,31.01,36.908,32.517,37.912,30.668,32.348,27.302,28.653,34.456,40.648,35.68,41.859,33.575,35.601,30.182,31.627,22.495,19.97,22.862,23.748,26.268,32.165,35.453,26.063,21.782,26.581,26.866,28.903,36.537,41.736,Crunch
24.565,21.299,22.998,27.886,21.563,19.556,20.49,21.414,19.9,23.643,19.74,23.203,18.88,20.249,16.271,17.733,22.109,29.024,22.931,27.686,21.175,24.98,18.824,18.549,23.727,29.118,23.981,28.272,22.199,24.476,19.615,20.252,26.461,31.911,27.491,31.265,25.305,27.267,21.735,23.009,31.239,36.934,32.729,38.304,30.845,32.412,27.436,28.907,34.491,40.629,35.746,42.135,33.633,35.59,30.239,31.765,22.471,19.952,23.16,23.955,26.805,32.351,35.529,26.021,21.806,26.937,27.205,29.388,36.755,41.902,Crunch
24.53,21.293,22.997,27.909,21.691,19.753,20.688,21.655,19.824,23.628,19.746,23.368,18.9,20.23,16.505,17.872,22.3,29.251,23.161,28.335,21.397,25.235,18.991,18.962,23.783,29.15,24.024,28.331,22.253,24.552,19.695,20.335,26.782,32.066,27.871,31.973,25.692,27.458,22.171,23.551,31.842,37.085,33.288,39.078,31.337,32.619,27.861,29.543,34.674,40.72,35.936,42.274,33.815,35.687,30.422,31.962,22.564,20.009,23.454,24.015,27.195,32.831,35.686,26.152,21.78,27.359,27.279,29.769,37.233,41.992,Crunch
24.587,21.331,23.001,27.911,21.718,19.833,20.797,21.75,19.615,23.288,19.371,23.265,18.233,19.68,15.771,17.564,22.568,29.46,23.444,28.829,21.697,25.417,19.21,19.386,23.766,29.107,23.996,28.487,22.178,24.524,19.59,20.271,26.887,32.073,27.994,32.331,25.824,27.491,22.326,23.797,32.155,37.168,33.544,39.338,31.545,32.714,28.024,29.77,34.78,40.67,36.017,42.371,33.877,35.662,30.475,32.052,22.616,19.599,23.751,23.99,27.34,33.032,35.738,26.311,21.657,27.715,27.341,29.956,37.418,41.969,Crunch
24.633,21.343,23.0,27.881,21.717,19.799,20.801,21.68,19.631,23.253,19.3,23.216,17.971,19.533,15.467,17.399,22.865,29.666,23.698,29.083,21.951,25.556,19.402,19.619,23.836,29.01,24.058,28.924,22.137,24.416,19.428,20.32,27.0,32.053,28.126,32.69,25.971,27.513,22.504,24.085,32.093,36.93,33.439,39.263,31.427,32.556,27.912,29.678,35.102,40.678,36.451,43.164,34.292,35.699,30.876,32.758,22.607,19.471,23.98,24.016,27.493,32.912,36.127,26.354,21.675,27.962,27.521,30.21,37.237,42.335,Crunch
24.752,21.676,23.053,27.798,21.684,19.618,20.619,21.409,19.843,23.374,19.478,23.286,17.925,19.551,15.459,17.34,23.145,29.85,23.909,29.219,22.148,25.655,19.522,19.755,23.982,28.9,24.156,29.364,22.098,24.199,19.187,20.439,27.072,32.001,28.185,32.955,26.033,27.483,22.583,24.274,31.993,36.812,33.248,39.016,31.221,32.424,27.699,29.457,35.696,40.68,37.036,43.719,34.885,35.952,31.521,33.422,22.576,19.532,24.15,24.041,27.573,32.734,36.614,26.434,21.731,28.148,27.698,30.361,37.091,42.668,Crunch
24.82,21.433,23.078,27.794,21.741,19.203,20.503,21.355,19.761,23.681,19.554,23.262,17.849,19.792,15.158,17.003,23.272,29.948,23.989,29.301,22.213,25.653,19.528,19.793,24.227,28.942,24.41,29.761,22.266,24.124,19.105,20.685,27.1,31.907,28.198,33.104,26.049,27.426,22.639,24.42,31.983,36.739,33.211,38.992,31.203,32.425,27.677,29.459,36.132,41.054,37.331,43.844,35.123,36.29,31.758,33.52,22.491,19.508,24.212,24.19,27.605,32.711,36.881,26.414,21.845,28.264,27.896,30.417,37.047,43.06,Crunch
24.954,21.688,23.274,27.871,22.075,19.681,20.753,21.695,19.472,23.42,19.37,23.41,17.799,19.554,15.055,16.949,23.385,30.024,24.051,29.391,22.263,25.65,19.503,19.817,24.301,28.946,24.511,29.99,22.35,24.096,19.02,20.816,27.103,31.81,28.193,33.152,26.056,27.41,22.686,24.481,32.199,36.949,33.423,39.149,31.402,32.695,27.861,29.608,36.199,41.098,37.332,43.89,35.099,36.335,31.744,33.501,22.749,19.379,24.261,24.254,27.611,32.911,36.9,26.471,21.674,28.397,27.99,30.368,37.255,43.234,Crunch
24.953,21.799,23.374,27.932,22.339,20.137,21.107,22.138,19.286,23.248,19.164,23.44,17.402,19.242,14.456,16.335,23.486,30.028,24.055,29.385,22.256,25.616,19.411,19.742,24.236,28.754,24.447,30.076,22.324,24.031,19.006,20.846,27.082,31.693,28.136,33.138,26.014,27.338,22.682,24.507,32.49,37.063,33.69,39.575,31.65,32.873,28.139,29.979,36.593,41.238,37.696,44.136,35.461,36.538,32.135,33.88,22.973,19.072,24.247,24.215,27.574,33.183,37.209,26.522,21.61,28.408,27.891,30.275,37.636,43.377,Crunch
24.776,22.029,23.323,27.924,22.364,20.12,21.243,22.403,18.72,23.28,18.78,23.187,17.229,19.34,14.735,16.267,23.603,30.116,24.123,29.419,22.297,25.656,19.338,19.677,23.932,28.332,24.149,30.023,22.056,23.751,18.704,20.621,27.123,31.557,28.116,33.228,25.993,27.201,22.676,24.621,32.773,36.993,33.894,39.995,31.84,32.916,28.349,30.354,36.532,41.022,37.623,44.143,35.388,36.445,32.079,33.856,23.023,18.942,24.279,23.946,27.564,33.389,37.136,26.684,21.392,28.448,27.632,30.266,37.961,43.302,Crunch
24.717,22.651,23.335,27.957,22.366,20.216,21.259,22.505,18.596,23.464,18.756,23.024,17.266,19.435,14.802,16.149,23.729,30.217,24.257,29.388,22.401,25.699,19.329,19.677,23.486,27.917,23.749,29.923,21.682,23.432,18.249,20.257,27.109,31.357,28.04,33.28,25.909,27.024,22.598,24.658,32.897,36.985,33.999,40.215,31.943,32.933,28.463,30.525,36.461,40.853,37.553,44.226,35.31,36.326,32.012,33.859,23.126,18.937,24.337,23.587,27.497,33.495,37.075,26.943,21.247,28.436,27.37,30.254,38.129,43.254,Crunch
24.7,23.252,23.365,27.977,22.382,20.407,21.248,22.522,17.827,23.47,18.197,22.457,16.897,19.503,15.141,15.613,23.692,30.232,24.247,29.259,22.367,25.644,19.147,19.549,23.399,27.995,23.742,29.908,21.714,23.564,18.353,20.227,27.034,31.056,27.937,33.352,25.805,26.778,22.501,24.705,32.772,36.758,33.86,40.179,31.796,32.799,28.297,30.428,36.537,41.004,37.595,44.302,35.333,36.428,32.012,33.887,23.232,18.638,24.267,23.613,27.396,33.361,37.137,27.15,20.895,28.354,27.347,30.162,38.07,43.474,Crunch
24.719,23.74,23.445,27.964,22.448,20.685,21.207,22.454,17.615,23.456,18.073,22.392,16.77,19.389,15.176,15.499,23.658,30.145,24.214,29.196,22.308,25.492,19.0,19.46,23.439,28.315,23.875,29.862,21.9,23.975,18.715,20.366,27.214,31.112,28.087,33.48,25.953,26.871,22.697,24.868,32.498,36.188,33.555,40.099,31.498,32.54,28.049,30.267,36.524,40.882,37.593,44.346,35.34,36.472,32.029,33.914,23.333,18.546,24.184,23.806,27.535,33.087,37.138,27.23,20.781,28.237,27.474,30.281,37.807,43.462,Crunch
24.626,24.066,23.401,27.876,22.408,20.942,21.075,22.25,17.621,23.323,18.073,22.387,16.765,19.254,15.266,15.364,23.552,30.036,24.117,29.126,22.203,25.355,18.886,19.344,23.608,28.566,24.096,29.856,22.174,24.332,19.195,20.638,27.407,31.328,28.321,33.651,26.218,27.126,23.036,25.108,32.398,35.849,33.422,40.083,31.359,32.293,27.93,30.207,36.388,40.476,37.434,44.339,35.15,36.112,31.821,33.822,23.331,18.506,24.077,24.058,27.774,32.943,36.943,27.23,20.634,28.119,27.608,30.483,37.66,43.281,Crunch
24.407,24.17,23.151,27.707,22.238,21.167,21.011,22.029,17.41,23.178,17.836,22.324,16.498,19.042,15.252,15.271,23.366,29.884,23.936,29.04,22.024,25.212,18.753,19.2,23.701,28.412,24.191,29.906,22.32,24.318,19.587,20.876,27.561,31.452,28.476,33.767,26.385,27.263,23.25,25.236,32.35,35.603,33.337,40.075,31.255,32.058,27.807,30.164,36.247,39.845,37.239,44.33,34.897,35.477,31.532,33.714,23.235,18.351,23.927,24.164,27.924,32.831,36.66,27.225,20.705,27.987,27.54,30.642,37.48,42.872,Crunch
23.998,23.653,22.563,27.409,21.891,21.118,21.051,21.898,17.399,23.127,17.804,22.307,16.458,18.952,15.507,15.318,23.152,29.751,23.733,28.959,21.836,25.103,18.684,19.127,23.553,27.731,24.039,29.976,22.195,23.824,19.699,20.966,27.624,31.495,28.561,33.836,26.503,27.361,23.443,25.351,32.385,35.588,33.358,40.106,31.263,32.048,27.809,30.174,36.291,39.806,37.271,44.359,34.932,35.509,31.587,33.748,22.948,18.359,23.793,23.998,28.022,32.841,36.688,27.082,20.726,27.892,27.125,30.682,37.475,42.881,Crunch
23.75,23.104,22.053,27.136,21.605,20.991,21.069,21.874,17.511,23.021,17.821,22.193,16.461,18.963,15.74,15.37,22.934,29.664,23.536,28.846,21.692,25.059,18.796,19.159,23.154,26.869,23.72,29.977,21.906,23.154,19.571,20.913,27.593,31.342,28.544,33.868,26.491,27.275,23.486,25.399,32.414,35.575,33.386,40.141,31.279,32.05,27.829,30.204,36.429,40.028,37.419,44.381,35.128,35.909,31.851,33.858,22.698,18.385,23.711,23.658,28.0,32.86,36.875,26.868,20.898,27.798,26.463,30.587,37.497,42.998,Crunch
23.69,23.136,21.884,27.024,21.504,21.092,21.03,21.867,17.66,23.099,17.898,22.022,16.492,18.953,15.624,15.07,22.704,29.64,23.354,28.633,21.615,25.096,19.073,19.226,22.771,26.389,23.496,29.932,21.722,22.765,19.447,20.852,27.568,31.16,28.517,33.89,26.46,27.132,23.48,25.421,32.364,35.519,33.37,40.129,31.266,32.032,27.819,30.203,36.281,40.026,37.328,44.29,35.066,35.974,31.802,33.792,22.653,18.352,23.668,23.422,27.953,32.838,36.82,26.851,20.822,27.653,26.066,30.461,37.43,42.965,Crunch
23.867,23.315,21.965,27.046,21.354,21.078,20.92,21.788,18.556,23.182,18.495,22.174,17.013,18.849,15.639,15.092,22.551,29.739,23.274,28.344,21.637,25.209,19.382,19.235,22.674,26.643,23.527,29.797,21.794,23.011,19.523,20.829,27.453,30.749,28.38,33.892,26.29,26.687,23.314,25.354,32.153,35.433,33.159,39.948,31.033,31.867,27.543,29.979,35.899,39.929,37.079,44.144,34.822,35.8,31.526,33.586,22.666,18.625,23.671,23.475,27.765,32.639,36.598,26.836,21.05,27.501,26.047,30.257,37.306,42.799,Crunch
24.429,24.1,22.68,27.385,21.721,21.581,21.079,21.874,18.456,23.163,18.432,22.031,16.926,18.851,15.348,14.414,22.509,29.802,23.244,28.097,21.662,25.272,19.536,19.219,22.995,27.661,23.932,29.748,22.229,23.945,19.966,20.947,27.452,30.546,28.331,33.888,26.215,26.395,23.238,25.317,31.711,35.059,32.711,39.579,30.521,31.405,26.876,29.395,35.796,39.971,36.962,43.824,34.731,35.826,31.431,33.381,23.106,18.453,23.667,23.928,27.673,32.157,36.49,26.914,20.801,27.411,26.461,30.072,36.945,42.61,Crunch
