Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
17.301,20.686,16.872,13.704,17.403,20.493,18.205,17.232,13.397,14.952,13.465,10.724,14.691,16.806,16.937,16.297,12.487,11.534,12.423,11.4,10.294,11.402,9.927,8.792,10.332,8.724,10.177,9.468,6.994,8.501,6.298,5.857,6.096,6.118,6.71,6.083,5.863,6.434,7.482,4.872,10.22,9.289,9.969,10.256,8.998,9.35,9.641,8.399,9.639,9.521,9.641,9.598,9.72,9.984,10.091,9.359,17.737,14.659,11.032,8.294,6.207,9.515,9.694,18.909,14.369,10.108,6.217,1.486,6.37,5.727,relaxed
18.175,20.473,17.103,14.681,17.246,20.297,17.924,16.991,13.486,14.868,13.397,10.553,14.606,16.828,17.079,16.296,12.558,11.506,12.501,11.459,10.338,11.408,9.935,8.795,10.69,9.094,10.511,9.89,7.208,8.631,6.274,5.88,7.134,6.97,7.506,6.529,6.375,6.697,7.78,5.251,10.474,9.231,10.081,10.452,9.002,9.266,9.652,8.429,9.613,9.493,9.671,9.668,9.732,9.929,10.016,9.306,17.861,14.639,11.063,8.522,6.78,9.573,9.679,19.018,14.353,10.076,6.35,1.935,6.598,5.846,relaxed
18.444,20.144,16.997,15.016,16.981,20.058,17.694,16.796,13.31,14.192,12.77,10.125,13.99,16.455,16.976,16.025,12.535,11.41,12.463,11.443,10.248,11.301,9.804,8.71,10.848,9.241,10.657,10.051,7.216,8.551,6.127,5.806,7.578,7.316,7.803,6.633,6.587,6.806,7.988,5.392,10.634,9.025,10.005,10.43,8.917,9.193,9.603,8.379,9.335,9.265,9.425,9.515,9.517,9.783,9.84,9.191,17.766,14.23,10.989,8.562,7.013,9.523,9.484,18.998,14.195,10.047,6.483,2.145,6.741,5.824,relaxed
18.45,20.035,16.956,14.998,16.951,20.01,17.679,16.794,13.001,13.462,12.14,9.651,13.494,16.238,16.919,15.895,12.465,11.182,12.321,11.351,9.953,11.084,9.411,8.514,10.787,9.159,10.58,9.997,7.101,8.347,6.045,5.71,8.071,7.632,8.107,6.7,6.895,6.881,8.364,5.531,11.02,9.151,10.264,10.502,9.128,9.307,9.782,8.598,9.545,9.334,9.493,9.582,9.609,9.895,9.99,9.394,17.734,13.85,10.785,8.466,7.273,9.719,9.605,18.9,14.059,9.96,6.52,2.366,6.833,5.905,relaxed
18.488,20.02,16.923,14.944,16.866,20.009,17.643,16.741,12.962,13.095,11.838,9.514,12.918,16.039,16.602,15.524,12.429,11.123,12.269,11.301,9.842,11.04,9.192,8.541,10.574,8.943,10.37,9.865,6.997,8.154,6.082,5.563,8.635,7.893,8.468,6.772,7.251,6.98,8.726,5.839,11.215,9.153,10.442,10.558,9.191,9.296,9.775,8.576,10.121,9.234,9.497,9.718,9.373,9.658,9.749,9.166,17.704,13.562,10.717,8.319,7.57,9.776,9.565,18.901,13.921,9.868,6.419,2.515,6.895,6.153,relaxed
18.669,20.049,16.963,15.117,16.948,20.031,17.669,16.879,12.158,11.264,10.142,8.299,11.537,15.438,16.222,14.802,12.357,11.075,12.217,11.227,9.839,11.051,9.117,8.694,10.351,8.741,10.168,9.838,7.114,8.159,6.437,5.719,9.062,8.19,8.847,6.963,7.677,7.188,9.014,6.216,11.297,9.301,10.448,10.417,9.165,9.269,9.731,8.661,10.654,9.603,9.914,9.99,9.448,9.596,9.678,9.19,17.791,12.483,10.697,8.316,7.895,9.786,9.759,18.84,13.614,9.79,6.29,2.578,7.058,6.375,relaxed
18.964,20.2,17.119,15.291,17.169,20.165,17.766,16.996,12.078,10.94,9.852,7.917,10.876,15.083,15.594,14.242,12.204,10.942,12.087,11.05,9.786,10.989,9.241,8.922,10.228,8.468,9.984,9.846,7.165,8.186,6.765,6.124,9.596,8.841,9.494,7.401,8.424,7.795,9.414,6.966,11.328,9.858,10.669,10.51,9.512,9.489,9.82,8.903,10.456,9.475,9.725,9.831,9.141,9.241,9.395,8.933,17.959,12.073,10.653,8.346,8.492,10.011,9.525,18.679,13.278,9.836,6.147,2.69,7.131,6.31,relaxed
19.173,20.311,17.226,15.348,17.331,20.374,17.952,17.151,11.896,9.99,9.15,7.359,9.416,14.221,14.808,13.063,12.02,10.706,11.882,10.702,9.577,10.742,9.256,8.684,10.134,8.144,9.792,9.844,7.099,8.163,6.98,6.454,9.725,9.127,9.731,7.479,8.702,8.042,9.487,7.335,11.341,10.064,10.743,10.554,9.573,9.574,9.82,8.868,10.678,9.765,9.947,9.914,9.3,9.389,9.464,8.912,18.108,11.238,10.446,8.326,8.703,10.067,9.671,18.661,12.85,9.799,6.054,2.647,7.116,6.311,relaxed
19.308,20.287,17.31,15.389,17.386,20.366,17.905,17.272,11.99,9.921,9.322,7.768,9.332,14.156,14.522,12.888,11.975,10.518,11.75,10.354,9.33,10.484,9.1,8.39,10.006,7.928,9.633,9.818,7.033,8.184,7.126,6.701,9.863,9.413,9.998,7.609,8.969,8.279,9.495,7.562,11.394,9.974,10.6,10.321,9.241,9.181,9.45,8.512,10.703,9.886,9.951,9.883,9.342,9.366,9.442,8.869,18.153,11.237,10.238,8.304,8.898,9.834,9.68,18.576,12.778,9.817,6.011,2.756,7.108,6.389,relaxed
19.513,20.214,17.573,15.678,17.466,20.062,17.641,17.249,12.235,10.329,9.771,8.132,8.95,13.582,14.003,12.193,12.221,10.527,11.907,10.345,9.294,10.339,9.178,8.318,9.837,7.821,9.515,9.73,6.977,8.168,7.29,6.812,10.005,9.493,10.164,7.755,9.07,8.339,9.518,7.827,11.353,10.003,10.474,10.15,9.117,9.062,9.307,8.413,10.676,9.859,9.958,9.964,9.312,9.251,9.315,8.776,18.175,11.149,10.266,8.269,9.021,9.735,9.639,18.283,12.59,10.038,5.98,2.814,7.252,6.361,relaxed
19.673,20.114,17.81,15.983,17.502,19.714,17.384,17.165,12.619,10.462,10.559,9.452,9.386,13.385,13.969,12.142,12.418,10.571,12.094,10.503,9.418,10.257,9.401,8.295,9.608,7.778,9.449,9.672,7.043,8.26,7.664,6.888,10.057,9.484,10.213,7.784,9.046,8.234,9.432,7.904,11.342,10.003,10.447,10.176,9.114,9.054,9.323,8.525,10.607,9.807,9.954,10.117,9.337,9.213,9.315,8.82,18.168,11.497,10.37,8.295,9.019,9.748,9.646,18.083,12.752,10.19,5.985,2.909,7.428,6.352,relaxed
19.714,19.862,17.862,16.128,17.435,19.372,17.153,17.095,12.825,10.463,10.791,9.8,8.813,12.933,13.657,11.902,12.468,10.753,12.241,10.738,9.645,10.283,9.596,8.198,9.332,7.668,9.353,9.629,7.143,8.425,8.058,6.901,10.058,9.459,10.208,7.757,8.973,8.123,9.334,7.885,11.359,9.959,10.473,10.163,9.116,9.066,9.388,8.581,10.414,9.57,9.806,9.92,9.205,9.138,9.244,8.684,18.078,11.398,10.49,8.314,8.975,9.763,9.498,17.877,12.867,10.296,6.022,2.842,7.499,6.276,relaxed
19.649,19.328,17.742,16.208,17.216,18.882,16.805,16.952,12.938,10.522,10.944,10.099,8.936,13.026,13.635,11.742,12.37,10.682,12.148,10.905,9.606,10.212,9.664,8.077,8.978,7.371,9.091,9.479,6.985,8.415,8.111,6.659,10.073,9.435,10.182,7.698,8.889,7.995,9.273,7.841,11.349,9.868,10.531,10.097,9.114,8.987,9.285,8.553,10.631,9.703,9.922,10.11,9.256,9.374,9.309,8.675,17.848,11.48,10.458,8.136,8.923,9.723,9.622,17.485,12.892,10.257,6.078,2.739,7.473,6.139,relaxed
19.508,18.649,17.509,16.215,16.809,18.156,16.109,16.583,12.968,10.179,10.854,10.189,8.777,13.142,13.701,11.791,12.206,10.488,11.93,10.933,9.393,9.957,9.668,8.035,8.676,7.083,8.796,9.271,6.655,8.217,7.798,6.275,10.108,9.383,10.153,7.564,8.747,7.828,9.188,7.732,11.347,9.798,10.463,10.049,9.054,9.007,9.125,8.374,10.7,9.859,9.994,10.203,9.358,9.726,9.447,8.584,17.442,11.45,10.326,7.846,8.838,9.652,9.734,17.033,12.915,10.148,6.046,2.701,7.482,6.056,relaxed
19.298,18.015,17.19,16.126,16.236,17.434,15.253,16.011,12.979,10.117,10.833,10.205,8.667,13.008,13.478,11.564,11.972,10.483,11.705,10.856,9.149,9.569,9.513,7.863,8.593,7.01,8.632,9.107,6.415,8.077,7.365,5.9,10.131,9.345,10.157,7.493,8.691,7.744,9.163,7.712,11.292,9.78,10.429,10.063,9.148,9.088,9.194,8.37,10.687,9.867,10.03,10.269,9.338,9.615,9.217,8.466,16.945,11.356,10.139,7.637,8.805,9.671,9.686,16.754,12.834,10.044,5.983,2.801,7.419,5.822,relaxed
19.197,17.799,17.062,16.011,15.946,17.279,14.999,15.719,12.922,10.083,10.833,10.19,8.52,12.602,13.064,11.121,11.719,10.746,11.534,10.834,9.173,9.74,9.556,7.912,8.57,7.04,8.555,8.97,6.314,8.118,7.055,5.673,10.139,9.297,10.155,7.464,8.636,7.66,9.171,7.796,11.188,9.723,10.362,10.018,9.152,8.964,9.159,8.508,10.608,9.825,9.976,10.211,9.279,9.538,9.151,8.39,16.752,11.167,10.152,7.537,8.79,9.634,9.622,16.709,12.693,10.034,5.972,2.959,7.422,5.762,relaxed
19.187,17.791,17.07,15.941,15.924,17.184,14.952,15.694,12.811,9.969,10.775,10.189,8.47,12.403,12.981,11.069,11.188,10.789,11.233,10.799,9.208,10.084,9.873,8.236,8.59,7.115,8.592,8.949,6.392,8.274,6.985,5.87,10.135,9.288,10.185,7.481,8.65,7.67,9.19,7.929,11.11,9.624,10.189,9.839,8.975,8.501,8.809,8.276,10.432,9.622,9.754,10.054,8.997,9.302,8.907,8.177,16.718,11.083,10.176,7.596,8.816,9.416,9.406,16.612,12.638,10.076,6.041,3.074,7.367,5.773,relaxed
19.175,17.766,17.105,15.883,15.901,16.809,14.641,15.675,12.26,9.58,10.462,9.987,7.975,11.649,12.482,10.603,10.704,10.779,11.117,10.934,9.434,10.337,10.322,8.829,8.601,7.167,8.612,8.984,6.51,8.425,7.05,6.269,10.128,9.254,10.176,7.458,8.628,7.562,9.105,7.965,10.986,9.359,10.015,9.654,8.821,8.378,8.71,8.146,10.11,9.13,9.392,9.681,8.456,8.73,8.414,7.675,16.619,10.625,10.307,7.702,8.784,9.259,8.948,16.238,12.432,10.146,6.046,3.101,7.365,5.657,relaxed
19.181,17.695,17.196,15.848,15.908,16.359,14.391,15.718,11.988,9.352,10.365,9.892,7.921,11.55,12.558,10.6,10.659,10.938,11.256,11.132,9.792,10.639,10.702,9.317,8.675,7.213,8.603,9.022,6.649,8.602,7.186,6.664,10.153,9.179,10.129,7.353,8.535,7.347,8.905,7.833,10.707,8.905,9.776,9.395,8.665,8.236,8.725,8.065,9.945,8.856,9.244,9.508,8.167,8.483,8.309,7.391,16.537,10.528,10.554,7.827,8.679,9.059,8.738,15.643,12.315,10.219,6.004,3.105,7.276,5.537,relaxed
19.217,17.423,17.247,15.904,15.927,15.918,14.359,15.873,11.127,9.14,10.061,9.533,7.961,11.214,12.358,10.579,10.578,11.114,11.327,11.129,10.03,10.933,10.877,9.501,8.745,7.171,8.577,9.046,6.72,8.662,7.245,6.81,10.19,9.066,10.055,7.262,8.398,7.041,8.603,7.569,10.655,8.964,9.777,9.39,8.607,8.288,8.485,7.987,9.625,8.556,9.004,9.299,7.98,8.45,8.307,7.331,16.484,10.247,10.686,7.872,8.523,9.019,8.569,15.181,12.029,10.211,6.0,3.109,7.251,5.414,relaxed
19.224,17.065,17.274,15.961,15.969,15.52,14.233,15.986,10.902,8.907,9.873,9.438,7.978,11.152,11.928,10.106,10.537,11.358,11.374,10.969,10.242,11.197,11.096,9.662,8.735,7.18,8.564,9.083,6.722,8.659,7.224,6.829,10.16,8.915,9.936,7.166,8.226,6.746,8.216,7.277,9.904,8.388,9.071,8.815,8.07,7.938,8.032,7.669,9.331,8.296,8.74,9.004,7.764,8.49,8.396,7.242,16.404,10.036,10.805,7.875,8.33,8.486,8.408,14.841,11.636,10.217,5.986,2.989,7.16,5.395,relaxed
19.172,16.751,17.26,15.967,15.939,15.052,13.741,15.748,10.818,8.816,9.818,9.434,7.939,11.139,11.825,9.795,10.421,11.642,11.323,10.663,10.429,11.399,11.301,9.746,8.614,7.189,8.477,9.039,6.676,8.625,7.272,6.873,10.119,8.757,9.82,7.048,8.093,6.476,8.033,7.134,9.568,8.312,8.808,8.574,8.063,8.035,8.201,7.773,9.258,8.255,8.573,8.757,7.573,8.403,8.377,7.255,16.204,9.948,10.865,7.846,8.185,8.417,8.306,14.556,11.344,9.974,5.926,2.928,7.167,5.283,relaxed
19.079,16.519,17.183,15.901,15.835,14.774,13.314,15.166,10.831,8.721,9.749,9.433,7.935,10.885,11.115,8.965,10.041,11.786,11.048,10.175,10.462,11.396,11.34,9.695,8.349,7.055,8.243,8.885,6.501,8.576,7.331,6.84,10.082,8.684,9.758,6.972,8.084,6.398,8.04,7.186,9.62,8.158,8.718,8.459,7.823,7.855,8.044,7.671,9.156,8.072,8.399,8.591,7.235,7.899,8.082,7.151,15.971,9.704,10.743,7.722,8.15,8.293,8.073,14.387,10.881,9.557,5.805,2.964,7.119,4.933,relaxed
18.876,16.26,16.988,15.713,15.582,14.579,13.034,14.467,10.905,8.505,9.736,9.417,7.948,10.808,10.985,8.676,9.729,11.904,10.844,9.775,10.435,11.241,11.324,9.535,7.9,6.657,7.802,8.533,6.15,8.464,7.378,6.777,10.07,8.617,9.731,6.968,8.069,6.474,8.117,7.249,9.328,7.646,8.216,7.661,6.978,7.41,7.491,7.112,9.152,7.984,8.414,8.572,7.213,7.89,8.112,7.184,15.687,9.622,10.598,7.458,8.162,7.73,8.065,14.318,10.743,9.409,5.638,3.053,6.935,4.949,relaxed
18.3,15.743,16.489,15.177,14.95,14.228,12.6,13.613,10.946,8.589,9.8,9.309,7.973,10.478,10.274,8.317,9.646,12.036,10.816,9.713,10.455,11.13,11.302,9.514,7.302,5.95,7.178,7.898,5.78,8.277,7.422,6.824,9.929,8.446,9.603,6.855,7.979,6.674,8.241,7.287,9.805,7.735,8.427,7.66,6.606,7.214,7.187,6.875,9.858,8.176,8.802,8.975,7.399,8.006,8.219,7.497,15.137,9.461,10.576,7.079,8.127,7.689,8.366,14.133,10.696,9.338,5.47,3.137,6.995,5.082,relaxed
17.343,14.963,15.772,14.086,13.956,13.738,11.945,12.773,10.893,8.443,9.735,9.227,7.74,10.294,10.066,8.19,9.429,12.083,10.699,9.684,10.475,11.176,11.356,9.649,6.404,4.782,6.219,6.987,5.3,7.927,7.338,6.962,9.568,8.08,9.256,6.435,7.718,6.707,8.176,7.126,10.071,7.404,8.297,7.78,6.583,7.039,7.075,7.051,10.147,8.127,8.701,8.871,7.303,8.045,8.256,7.444,14.322,9.324,10.569,6.49,7.883,7.663,8.362,13.807,10.639,9.23,5.308,3.033,7.023,5.414,relaxed
16.404,14.255,15.161,12.922,13.221,13.515,11.683,12.47,11.06,8.383,9.853,8.766,7.392,9.795,9.175,7.815,9.202,12.046,10.52,9.572,10.434,11.187,11.383,9.693,5.368,3.518,5.112,6.106,4.849,7.634,7.272,7.109,9.062,7.521,8.791,5.942,7.407,6.66,7.976,6.904,10.636,7.493,8.304,7.712,6.671,7.037,7.079,7.168,10.418,8.113,8.687,8.835,7.181,8.065,8.328,7.444,13.704,9.03,10.505,5.871,7.533,7.762,8.384,13.362,10.781,9.228,5.208,2.775,7.052,5.505,relaxed
15.965,13.858,14.896,12.349,12.957,13.461,11.666,12.472,11.18,8.527,9.934,8.763,7.253,9.552,8.869,7.709,9.138,11.987,10.386,9.463,10.369,11.172,11.37,9.691,4.686,2.748,4.41,5.654,4.756,7.623,7.396,7.357,8.819,7.293,8.595,5.733,7.273,6.665,7.803,6.79,10.744,7.875,8.478,7.943,7.251,7.578,7.574,7.599,10.496,8.359,8.81,8.952,7.45,8.225,8.563,7.727,13.453,8.973,10.447,5.579,7.372,8.13,8.573,12.968,10.746,9.236,5.155,2.677,7.057,5.724,relaxed
15.943,13.841,14.882,12.326,12.944,13.446,11.663,12.392,11.379,8.723,10.154,8.702,7.259,9.133,8.22,7.135,9.065,11.923,10.272,9.361,10.29,11.143,11.306,9.692,4.54,2.658,4.286,5.521,4.803,7.746,7.538,7.572,8.306,6.774,8.17,5.358,6.874,6.499,7.374,6.634,10.63,8.264,8.672,8.431,7.763,8.11,8.073,8.028,10.381,8.267,8.705,8.968,7.341,7.958,8.328,7.57,13.429,8.838,10.381,5.583,6.999,8.496,8.44,12.894,10.67,9.146,5.183,2.504,7.106,5.758,relaxed
15.759,13.753,14.675,12.054,12.792,13.501,11.649,12.142,11.689,8.81,10.252,8.704,7.154,8.621,7.551,6.87,9.014,11.892,10.205,9.321,10.259,11.159,11.287,9.662,4.576,2.567,4.179,5.281,4.631,7.686,7.545,7.686,7.488,6.097,7.485,4.867,6.327,6.225,6.917,6.404,10.695,8.571,8.829,8.6,7.971,8.462,8.34,8.234,9.837,8.099,8.43,8.652,7.168,7.766,8.107,7.336,13.291,8.706,10.35,5.519,6.476,8.713,8.174,12.753,10.598,9.064,5.222,2.157,7.082,5.577,relaxed
15.214,13.138,14.194,11.485,12.306,13.471,11.504,11.718,11.829,8.975,10.381,8.61,7.412,8.09,7.271,6.712,9.05,11.911,10.221,9.36,10.265,11.171,11.253,9.43,4.291,2.183,3.683,4.588,3.932,7.389,7.284,7.521,6.745,5.479,6.821,4.306,5.696,5.902,6.435,6.07,10.677,8.452,8.913,8.702,7.873,8.33,8.242,8.017,9.615,7.798,8.209,8.448,6.942,7.903,7.944,7.006,12.879,8.66,10.333,5.109,5.932,8.651,7.983,12.497,10.387,8.973,5.175,1.826,6.944,5.619,relaxed
14.424,12.317,13.793,11.2,11.956,12.938,11.181,11.187,12.761,10.134,11.242,9.015,8.313,8.878,7.91,6.853,9.087,11.993,10.257,9.359,10.273,11.255,11.151,9.113,3.601,2.26,3.06,3.659,3.232,7.155,6.905,7.12,5.608,4.009,5.53,3.127,4.264,5.104,5.578,5.154,11.155,8.013,9.223,9.079,7.688,8.089,8.279,7.99,10.015,8.141,8.587,8.766,7.332,8.277,8.349,7.4,12.375,9.388,10.311,4.624,4.797,8.69,8.358,12.284,10.726,8.852,5.127,1.369,7.045,5.747,relaxed
14.591,13.84,14.533,11.585,12.948,12.855,11.523,10.853,12.955,10.382,11.48,9.11,8.672,8.983,8.22,6.949,9.162,12.314,10.457,9.423,10.428,11.605,11.206,9.107,2.564,2.514,2.407,2.55,2.706,6.995,6.589,6.683,5.137,3.053,4.854,2.581,3.35,4.577,5.079,4.396,11.562,7.916,9.393,9.343,7.716,7.963,8.335,8.121,10.197,7.942,8.499,8.981,7.173,8.066,8.169,7.499,12.841,9.594,10.463,4.126,4.128,8.794,8.316,12.678,10.65,8.914,5.03,1.11,7.235,5.894,relaxed
15.09,15.379,15.249,11.752,13.609,12.693,11.45,10.263,13.877,12.576,12.738,9.727,10.993,11.604,11.264,8.647,8.999,12.475,10.469,9.376,10.481,11.801,11.219,9.122,1.979,2.82,2.262,1.888,2.532,6.92,6.439,6.337,4.671,1.687,4.01,2.199,2.226,3.947,4.565,3.829,11.694,8.055,9.415,9.55,7.817,8.084,8.285,8.114,10.644,8.116,8.843,9.325,7.315,8.171,8.328,7.78,13.186,11.428,10.493,3.897,3.392,8.877,8.565,13.195,11.274,8.837,4.953,0.684,7.332,5.956,relaxed
14.77,15.584,14.957,10.97,13.21,11.988,10.966,9.523,13.972,12.802,12.848,9.701,11.355,12.149,11.919,8.979,8.333,12.491,10.105,9.054,10.479,11.932,11.492,9.302,2.039,3.172,2.441,1.867,2.753,7.055,6.518,6.211,4.305,1.217,3.484,1.853,1.558,3.605,4.068,3.145,11.806,8.125,9.554,9.607,7.932,8.195,8.3,8.095,10.732,8.409,9.066,9.379,7.64,8.37,8.589,8.065,12.746,11.716,10.399,4.007,2.904,8.952,8.781,13.417,11.194,8.582,4.956,0.381,7.37,5.933,relaxed
14.286,15.541,14.548,10.125,13.154,12.073,11.349,9.94,13.899,13.13,12.713,8.857,11.778,12.974,13.331,9.512,7.909,12.631,9.873,8.768,10.615,12.23,12.002,9.676,2.426,3.62,2.581,2.065,3.242,7.367,6.91,6.386,4.326,1.416,3.47,2.053,1.724,3.877,4.246,3.072,12.0,8.555,9.908,9.61,8.299,8.52,8.442,8.084,11.214,9.153,9.676,9.493,8.258,9.119,9.115,8.448,12.627,12.024,10.463,4.325,3.023,9.177,9.309,13.181,11.25,8.567,5.013,0.239,7.415,6.11,relaxed
14.296,15.924,14.698,9.858,13.602,12.231,11.581,10.482,13.891,13.229,12.762,8.742,12.028,13.106,13.626,9.683,7.561,12.593,9.53,8.255,10.508,12.291,12.109,9.877,3.214,4.525,3.04,2.64,4.262,7.973,7.798,6.956,4.645,1.937,3.793,2.618,2.236,4.473,4.804,3.412,12.162,8.798,10.098,9.593,8.419,8.681,8.473,8.027,11.574,9.633,10.126,9.591,8.523,9.466,9.347,8.589,12.834,12.133,10.341,5.051,3.49,9.281,9.606,12.788,10.681,8.463,5.181,0.331,7.419,6.251,relaxed
14.81,16.743,15.25,10.183,14.291,12.7,11.748,10.907,13.852,13.211,12.653,8.591,12.044,13.072,14.108,9.631,7.225,12.441,9.181,7.64,10.235,12.092,11.96,9.889,4.339,5.714,4.09,3.851,5.923,8.865,9.159,7.962,4.76,2.225,3.974,2.991,2.566,4.986,5.01,3.616,12.288,8.892,10.134,9.591,8.414,8.719,8.535,8.134,11.659,9.938,10.297,9.59,8.807,9.854,9.793,8.953,13.329,12.145,10.083,6.238,3.766,9.339,9.861,12.95,10.697,8.316,5.528,0.392,7.658,6.423,relaxed
15.628,17.755,15.936,10.759,14.977,13.437,11.926,11.149,13.852,13.329,12.707,8.601,12.148,13.064,14.232,9.711,7.162,12.292,9.061,7.458,10.072,11.923,11.843,9.872,5.693,6.847,5.592,5.451,7.636,9.696,10.524,9.125,4.641,2.339,3.954,3.027,2.834,5.242,5.061,3.804,12.569,9.055,10.515,9.671,8.375,8.509,8.426,8.107,11.725,9.965,10.451,9.684,8.922,9.591,9.793,9.239,13.946,12.206,9.961,7.571,3.863,9.403,9.921,13.548,10.383,8.244,5.953,0.451,7.994,6.545,relaxed
16.319,18.629,16.526,11.272,15.629,14.313,12.335,11.385,13.906,13.362,12.727,8.623,12.14,12.96,14.199,9.646,7.104,12.027,8.94,7.495,10.004,11.79,11.789,9.883,6.518,7.507,6.576,6.681,8.806,10.27,11.538,10.134,4.795,2.794,4.308,3.282,3.45,5.447,5.468,4.41,12.685,9.128,10.683,9.709,8.367,8.576,8.577,8.287,11.75,9.981,10.46,9.603,8.954,9.631,9.799,9.207,14.551,12.195,9.879,8.504,4.244,9.502,9.923,14.049,10.238,8.171,6.305,0.507,8.308,6.482,relaxed
16.685,19.206,16.937,11.63,16.273,15.367,13.322,12.007,13.933,13.395,12.709,8.552,12.071,12.956,14.175,9.543,7.006,11.618,8.65,7.301,9.803,11.475,11.666,9.732,7.157,7.962,7.302,7.619,9.5,10.581,12.145,10.919,4.795,3.144,4.48,3.401,4.0,5.856,6.13,5.104,12.768,9.223,10.831,9.806,8.351,8.614,8.634,8.233,11.985,10.285,10.769,10.0,9.335,10.113,9.976,9.322,15.178,12.167,9.656,9.148,4.614,9.558,10.223,14.456,10.214,8.054,6.538,0.66,8.701,6.706,relaxed
16.957,19.629,17.374,12.131,16.932,16.229,14.405,12.926,14.026,13.416,12.771,8.638,12.064,13.041,14.143,9.512,7.089,11.297,8.396,7.008,9.446,11.014,11.363,9.355,7.651,8.286,7.797,8.179,9.833,10.649,12.397,11.353,4.98,3.631,4.804,3.754,4.838,6.572,7.344,6.413,12.833,9.274,10.992,10.054,8.404,8.702,8.772,8.333,12.028,10.474,10.888,10.123,9.625,10.63,10.432,9.595,15.823,12.201,9.371,9.518,5.292,9.67,10.474,14.854,10.446,7.871,6.642,1.237,8.959,6.925,relaxed
16.983,19.734,17.52,12.289,17.13,16.378,14.719,13.191,14.273,13.913,13.317,9.451,12.854,13.706,14.443,10.479,7.195,11.155,8.259,6.855,9.077,10.505,10.854,8.687,7.828,8.37,7.93,8.244,9.872,10.53,12.39,11.378,5.133,4.096,5.206,4.378,5.558,7.132,8.13,7.35,12.889,9.454,11.132,10.179,8.576,8.773,8.801,8.39,11.963,10.424,10.796,9.995,9.636,10.804,10.634,9.633,15.993,12.805,9.073,9.568,5.873,9.774,10.486,14.97,10.697,7.753,6.701,1.73,8.964,7.133,relaxed
17.187,19.866,17.57,12.441,17.243,16.674,14.805,13.25,14.671,14.28,13.845,10.308,13.213,13.844,14.428,10.703,7.876,11.474,8.785,7.364,9.115,10.191,10.441,8.237,7.738,8.347,7.877,8.094,9.865,10.412,12.346,11.247,5.059,4.42,5.466,4.839,6.262,7.703,8.804,8.108,12.908,9.434,11.105,10.124,8.503,8.666,8.67,8.264,12.19,10.722,11.124,10.256,9.971,11.042,10.827,9.987,16.129,13.162,9.185,9.491,6.333,9.709,10.765,15.078,11.091,7.828,6.769,2.237,8.972,7.231,relaxed
17.92,20.436,18.105,13.332,17.952,17.62,15.497,14.02,15.065,14.746,14.397,11.217,14.007,14.568,14.946,11.767,8.183,11.622,9.11,7.796,9.077,9.962,10.138,7.973,7.653,8.43,7.86,7.973,9.933,10.461,12.371,11.167,4.761,4.436,5.492,5.052,6.754,8.039,9.245,8.654,12.923,9.296,11.108,10.21,8.475,8.539,8.733,8.33,12.638,11.323,11.669,10.708,10.554,11.544,11.292,10.45,16.86,13.839,9.233,9.481,6.554,9.702,11.272,15.388,11.228,7.851,6.85,2.728,8.989,7.329,relaxed
18.464,20.956,18.627,14.107,18.541,18.201,15.987,14.516,15.539,15.321,15.018,11.883,14.741,15.015,15.29,12.533,8.408,11.503,9.201,8.192,8.894,9.712,9.78,7.623,7.683,8.579,7.915,7.903,10.038,10.63,12.436,11.163,4.456,4.275,5.36,5.031,6.912,8.132,9.405,8.813,12.928,9.159,11.085,10.242,8.36,8.463,8.738,8.272,12.801,11.455,11.762,10.767,10.627,11.594,11.303,10.472,17.425,14.418,9.164,9.543,6.548,9.656,11.348,15.636,11.384,7.97,6.926,2.996,9.014,7.31,relaxed
18.605,21.177,18.834,14.404,18.796,18.422,16.303,14.751,15.53,15.398,15.104,12.017,14.965,15.465,15.651,13.05,8.652,11.171,9.154,8.514,8.584,9.73,9.455,7.238,7.78,8.801,8.004,7.881,10.144,10.896,12.488,11.19,4.032,4.222,5.206,5.06,7.106,8.256,9.585,8.961,13.045,9.157,11.177,10.377,8.301,8.394,8.591,8.211,12.888,11.51,11.779,10.764,10.623,11.625,11.275,10.444,17.661,14.647,9.062,9.648,6.553,9.656,11.363,15.746,11.532,8.365,7.061,3.284,9.154,7.453,relaxed
